species,species_refID,datetime,temp,humid,lengthAudio,log_maxAmp,log_rangeAmp,log_iqrAmp,log_crestFactor,log_power,log_rms,sqrt_domfreq,bioacousticIndex,bioacousticIndex_2,bioacousticIndex_3,bioacousticIndex_4,log_amplitudeIndex,spectralEntropy,temporalEntropy,acousticEntropy,harmonics.1,harmonics.2,harmonics.3,harmonics.4,harmonics.5,harmonics.6,harmonics.7,harmonics.8,harmonics.9,harmonics.10,log_gamAmp,log_maxAmp_g,log_rangeAmp_g,log_iqrAmp_g,log_crestFactor_g,log_power_g,log_rms_g,log_fundFreq,sqrt_domfreq_g,bioacousticIndex_g,bioacousticIndex_g_2,bioacousticIndex_g_3,bioacousticIndex_g_4,log_amplitudeIndex_g,spectralEntropy_g,temporalEntropy_g,acousticEntropy_g,harmonics_g.1,harmonics_g.2,harmonics_g.3,harmonics_g.4,harmonics_g.5,harmonics_g.6,harmonics_g.7,harmonics_g.8,harmonics_g.9,harmonics_g.10
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:09,28,46.2,896,-7.162091263,-6.554534659,-8.433230822,0.8999737,-16.12412993,-8.062064963,0.314058613,3.045902445,2.755042073,0.916900126,6.090430935,-19.0890763,0.700538973,0.199058134,0.139447981,0.014648438,0.098632813,0.065429688,0.143554688,0.165039063,0.228515625,0.3203125,0.268554688,0.288085938,0.4453125,-1.767162057,0.000185793,-8.087585216,-10.63575726,1.543461583,-20.26868289,-10.13434145,-2.277267285,0.3125,2.032164242,1.811030186,0.83577293,6.331893872,-24.00512168,0.896237395,0.164773464,0.14767614,0.09765625,0.165039063,0.200195313,0.23046875,0.267578125,0.319335938,0.291015625,0.4453125,0.5859375,0.748046875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:09,28,46.2,974,-8.615597455,-8.06338669,-9.085309774,0.820578808,-18.87235253,-9.436176263,0.259581996,2.607218707,2.550934491,0.897389857,2.95928893,-18.98729358,0.81378395,0.297586849,0.242171402,0.006835938,0.032226563,0.067382813,0.091796875,0.133789063,0.108398438,1.125,2.133789063,1.780273438,2.790039063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:10,28,46.2,537,-7.443103416,-6.859296226,-8.109949358,0.754259538,-16.39472591,-8.197362954,0.384006429,3.571896015,3.571774211,0.72489117,6.828464828,-19.8643907,0.712631829,0.132843724,0.094668666,0.022460938,0.147460938,0.181640625,0.216796875,0.294921875,0.252929688,0.4609375,0.3671875,2.052734375,0.752929688,-2.026985643,0.000126164,-8.445768179,-10.02397878,1.196040863,-20.34793789,-10.17396894,-2.515678308,0.289800578,2.810646922,2.80967995,0.217997068,6.791633264,-23.43168759,0.900583525,0.139952144,0.126038596,0.083984375,0.145507813,0.220703125,0.188476563,0.266601563,0.362304688,2.471679688,1.521484375,0.694335938,2.052734375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:11,28,46.2,1604,-7.367897177,-6.767920233,-9.758568674,1.132763442,-17.00132124,-8.500660619,0.261456258,3.500623269,3.49490373,0.89899364,4.302465345,-19.99572666,0.752623328,0.244454502,0.183982161,0.01171875,0.068359375,0.088867188,0.228515625,0.153320313,0.036132813,0.381835938,0.140625,0.301757813,0.455078125,-2.023080067,0.000228868,-7.940145113,-11.05113015,1.851620873,-20.46796766,-10.23398383,-2.1690537,0.29481191,2.62425993,2.618035784,0.441443953,4.243765707,-23.43902793,0.905974019,0.219726835,0.199066804,0.086914063,0.228515625,0.153320313,0.381835938,0.140625,0.301757813,0.455078125,0.206054688,0.606445313,0.1171875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:11,28,46.2,717,-7.760240624,-7.096441857,-8.972211365,0.848092545,-17.21666634,-8.608333168,0.261456258,3.917518778,3.812297302,0.728541499,7.638107068,-19.70457311,0.754627011,0.197074707,0.148717897,0.015625,0.0390625,0.068359375,0.124023438,0.154296875,0.262695313,0.233398438,0.098632813,0.184570313,0.32421875,-2.289172518,8.60E-05,-8.778588731,-10.329477,1.08591218,-20.89439834,-10.44719917,-2.031432322,0.284701049,3.068736854,2.964893412,0.362151622,7.384960707,-23.6424955,0.913531849,0.17840832,0.162981682,0.081054688,0.15234375,0.098632813,0.26171875,0.123046875,0.233398438,0.184570313,0.32421875,1.98828125,1.782226563
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:11,28,46.2,4108,-7.469991889,-6.901919196,-9.216307574,1.353509284,-17.64700235,-8.823501173,0.395284708,3.467979479,3.089857651,0.332480093,4.905933253,-16.98897786,0.778840233,0.52767376,0.410973554,0.00390625,0.15625,0.013671875,0.077148438,0.017578125,0.235351563,0.229492188,0.2421875,0.063476563,0.389648438,-2.399699011,0.00030046,-7.621102026,-9.907027007,1.654695841,-19.52978237,-9.764891184,-1.832581464,0.396518048,2.732299243,2.354122546,0.645435218,4.892574781,-18.36150759,0.864617002,0.425344968,0.367760491,0.157226563,0.235351563,0.229492188,0.079101563,0.2421875,0.389648438,0.096679688,0.075195313,0.174804688,0.178710938
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:11,28,46.2,1444,-7.013858464,-6.589445689,-9.911269985,1.423100034,-16.873917,-8.436958498,0.275992527,3.326546493,3.324542541,0.651200439,4.633008497,-18.47993512,0.71247498,0.201841854,0.143807271,0.013671875,0.076171875,0.0703125,0.149414063,0.112304688,0.481445313,0.513671875,1.35546875,0.6171875,2.732421875,-1.856665594,0.000160788,-8.201500583,-11.56778654,1.76293072,-20.99670657,-10.49835328,-2.031432322,0.288110764,2.642887124,2.472874892,0.574928577,4.561440044,-23.21612683,0.901450079,0.173123945,0.156062594,0.083007813,0.1484375,0.112304688,0.213867188,0.48046875,0.513671875,0.73046875,1.354492188,2.732421875,1.916992188
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:12,28,46.2,1304,-7.722877759,-7.196073658,-9.475277075,1.180810535,-17.80737659,-8.903688294,0.248039185,2.733590658,2.706440581,0.975194887,2.651158865,-18.83113119,0.764266737,0.27991989,0.213933461,0.0078125,0.020507813,0.034179688,0.046875,0.061523438,0.084960938,0.072265625,0.235351563,0.176757813,0.166015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:13,28,46.2,932,-8.653040725,-7.99091118,-9.477233216,0.94007292,-19.18622729,-9.593113646,0.298106,3.189454777,2.889513289,0.59357897,3.675398296,-20.51774344,0.848736785,0.242319665,0.205665613,0.01171875,0.088867188,0.026367188,0.1796875,0.265625,0.163085938,0.243164063,0.041015625,0.051757813,0.358398438,-3.622588944,9.41E-05,-8.593390741,-9.924370271,0.915360141,-20.37394933,-10.18697466,-2.431417965,0.296463531,2.77013737,2.389614068,0.243271125,3.55200711,-24.11038265,0.899044499,0.219677775,0.197500095,0.087890625,0.178710938,0.264648438,0.163085938,0.243164063,0.357421875,0.321289063,0.44140625,0.071289063,2.526367188
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:13,28,46.2,447,-7.005999841,-6.437041419,-7.538629346,0.817693526,-15.64738673,-7.823693367,0.2538762,3.438146813,3.409934112,0.954062356,4.327482436,-19.5238371,0.664549725,0.122862979,0.081648559,0.020507813,0.064453125,0.190429688,0.15625,0.224609375,0.41796875,2.311523438,2.9375,2.39453125,1.263671875,-1.690059153,0.000219616,-7.838864394,-9.223571737,0.957901095,-18.76305766,-9.381528828,-2.374905755,0.298106,3.632686619,3.539013098,0.363652246,4.837056896,-24.00573842,0.840877561,0.127819523,0.107480569,0.088867188,0.125976563,0.186523438,0.154296875,0.220703125,0.05859375,0.255859375,0.346679688,0.311523438,0.416992188
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:13,28,46.2,795,-7.429756544,-6.859953939,-9.693080261,1.283836116,-17.42718532,-8.71359266,0.272431184,3.149242369,3.147165868,0.699147703,5.867443826,-19.31140217,0.75269125,0.181514967,0.136624727,0.0234375,0.008789063,0.07421875,0.120117188,0.107421875,0.21484375,0.203125,0.145507813,0.189453125,0.17578125,-2.253005587,0.000134832,-8.226211481,-10.61007253,1.49705702,-20.81708035,-10.40854018,-2.224623552,0.346579266,2.230797991,2.229976577,0.693219054,5.792199485,-26.09193411,0.907166596,0.157869884,0.143214285,0.120117188,0.205078125,0.079101563,0.27734375,0.17578125,0.290039063,0.303710938,0.338867188,1.4453125,0.063476563
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:13,28,46.2,1155,-8.062066571,-7.428127592,-9.278165845,0.953228444,-18.03059003,-9.015295015,0.302979991,2.872987656,2.63997823,0.555338047,4.911328162,-19.50328897,0.777769056,0.267170757,0.207797147,0.012695313,0.091796875,0.07421875,0.174804688,0.03125,0.260742188,0.337890625,0.120117188,0.198242188,0.510742188,-2.764820958,0.000108946,-8.574033574,-10.87545979,1.323090041,-20.89549353,-10.44774676,-2.431417965,0.298106,2.189246782,1.88485858,0.419805339,4.999518434,-24.33144143,0.904686,0.223528938,0.202223501,0.088867188,0.099609375,0.17578125,0.26171875,0.338867188,0.143554688,0.275390625,0.198242188,0.067382813,0.6953125
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:14,28,46.2,1058,-7.174318688,-6.737944591,-9.024274433,1.214972631,-16.77858264,-8.38929132,0.270632939,3.346043504,3.254696525,0.925290713,5.998258581,-18.79130425,0.714456807,0.20954479,0.149710702,0.009765625,0.029296875,0.046875,0.073242188,0.100585938,0.177734375,0.146484375,0.12890625,0.532226563,2.3125,-1.921192735,0.000126226,-8.393944562,-10.38406093,1.441488598,-20.83784295,-10.41892147,-2.327277706,0.286410981,2.463091999,2.371845413,0.38700064,5.959290768,-23.53025862,0.909418125,0.220506471,0.200532581,0.08203125,0.099609375,0.1796875,0.149414063,0.455078125,0.53125,1.565429688,2.01953125,2.3125,1.639648438
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:14,28,46.2,812,-7.480855349,-6.903104805,-8.940649126,0.923757947,-16.80922659,-8.404613296,0.248039185,3.608695252,2.739981767,0.814977013,5.532082448,-19.56202523,0.730604236,0.197827549,0.144533645,0.016601563,0.061523438,0.143554688,0.099609375,0.168945313,0.245117188,0.34375,0.264648438,0.413085938,0.513671875,-2.138994884,8.37E-05,-8.717686702,-10.78937362,1.357390146,-21.4924527,-10.74622635,-1.945910149,0.375,2.457738554,1.589106551,0.699036587,5.528175265,-22.94668501,0.93562778,0.184025388,0.172179266,0.140625,0.103515625,0.245117188,0.168945313,0.186523438,0.342773438,0.264648438,0.078125,0.4140625,0.514648438
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:15,28,46.2,773,-7.064867632,-6.520383354,-8.809820046,1.088647304,-16.30702987,-8.153514936,0.333658695,3.427960715,3.367254026,0.945030419,4.510004682,-19.58079773,0.710527734,0.152344706,0.108245139,0.017578125,0.111328125,0.158203125,0.416015625,0.345703125,0.509765625,0.794921875,1.484375,2.53125,1.634765625,-1.804500786,0.000144118,-8.251065823,-10.78103846,1.381089245,-20.45193645,-10.22596822,-2.183238335,0.335118915,2.461631688,2.396879826,0.631236755,4.34308815,-23.46727799,0.905960505,0.144003498,0.130461481,0.112304688,0.159179688,0.416992188,0.34765625,0.509765625,1.484375,2.53125,1.548828125,1.634765625,2.690429688
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:15,28,46.2,1449,-6.753707827,-6.070863799,-9.283528353,1.061274968,-15.62996559,-7.814982795,0.419262746,3.384865251,3.276188053,1.114017868,3.652646005,-19.36456377,0.662361609,0.195458225,0.129464025,0.014648438,0.17578125,0.166992188,0.263671875,0.3515625,0.423828125,0.4921875,0.6953125,1.512695313,2.159179688,-1.295712501,0.000184951,-8.197915592,-10.40693402,1.625468235,-20.4417712,-10.2208856,-2.453157951,0.286410981,2.307947502,2.266177217,0.235014824,3.637961429,-23.88466191,0.905288789,0.247076338,0.223675439,0.08203125,0.106445313,0.134765625,0.350585938,0.318359375,0.494140625,0.6953125,1.513671875,2.159179688,1.028320313
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:15,28,46.2,939,-6.87731526,-6.319639807,-9.591445035,1.073408383,-15.90144729,-7.950723644,0.296463531,3.024123759,3.016165004,0.98570808,5.221141007,-19.17811583,0.670734325,0.17050955,0.114366608,0.016601563,0.087890625,0.254882813,0.158203125,0.420898438,1.36328125,0.78125,1.66796875,1.4140625,0.544921875,-1.563064488,0.000112318,-8.428533786,-10.84001689,1.314713176,-20.81778124,-10.40889062,-2.442347035,0.291480595,2.059869299,2.038797596,0.42322713,4.79316591,-24.00610215,0.913587808,0.202417936,0.184926559,0.084960938,0.252929688,0.184570313,2.328125,1.36328125,0.78125,1.66796875,0.611328125,1.4140625,2.221679688
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:15,28,46.2,707,-7.368657426,-6.720053146,-9.058135171,0.901408148,-16.54013115,-8.270065573,0.29481191,2.740203696,2.713579163,0.82123402,5.525559214,-19.35395136,0.70721038,0.167828857,0.11869031,0.016601563,0.049804688,0.086914063,0.141601563,0.171875,0.220703125,0.291015625,0.373046875,0.451171875,0.424804688,-2.008541015,0.000120087,-8.3579209,-10.13118082,1.121690741,-20.2979629,-10.14898145,-2.442347035,0.29481191,2.078777583,2.054328241,0.272855195,5.533732119,-25.33202312,0.89688034,0.167688998,0.150396965,0.086914063,0.141601563,0.171875,0.219726563,0.290039063,0.373046875,0.346679688,0.451171875,0.426757813,1.796875
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:16,28,46.2,3931,-8.562753409,-8.008925094,-9.920970188,1.265099967,-19.65570675,-9.827853376,0.282980786,3.021974894,3.010322509,0.451757825,3.529692148,-18.00395287,0.872070089,0.613123347,0.534686531,0.00390625,0.006835938,0.080078125,0.009765625,0.083007813,0.163085938,0.012695313,0.241210938,0.250976563,0.073242188,-3.64485147,0.000108762,-8.462052379,-10.63627618,1.408735871,-21.07017163,-10.53508581,-2.495269437,0.284701049,2.613234595,2.600684715,0.280732721,3.550271922,-21.4999079,0.919557195,0.547337555,0.503308187,0.081054688,0.083984375,0.163085938,0.077148438,0.250976563,0.325195313,0.088867188,0.31640625,0.232421875,0.072265625
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:16,28,46.2,461,-8.420628645,-7.776428888,-8.597776115,0.669215086,-18.17968746,-9.089843732,0.293150985,4.190922262,4.074183866,0.700395047,6.783988442,-20.03051442,0.778963721,0.189451014,0.147575467,0.014648438,0.0859375,0.169921875,0.498046875,0.245117188,0.1953125,0.271484375,0.434570313,0.67578125,1.698242188,-3.099287113,6.65E-05,-9.143258056,-10.93306252,1.228228609,-21.69331599,-10.84665799,-2.442347035,0.296463531,2.894145536,2.806035834,0.412102977,8.14732392,-23.93110372,0.926221272,0.121533866,0.112567252,0.087890625,0.16796875,0.244140625,0.4921875,0.327148438,0.203125,0.549804688,0.22265625,1.334960938,2.590820313
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:16,28,46.2,512,-7.447170049,-7.10564937,-8.298228624,1.040579285,-16.97549867,-8.487749334,0.279508497,3.180512504,3.138440114,0.755645186,5.764645523,-19.2535514,0.730465971,0.181106598,0.132292207,0.012695313,0.037109375,0.078125,0.147460938,0.118164063,0.201171875,0.265625,0.328125,0.90625,1.88671875,-2.419815383,0.000115279,-8.525822113,-10.53459174,1.208744687,-20.55380539,-10.2769027,-2.505525937,0.288110764,2.177740774,2.152978174,0.261181894,5.674109877,-22.85371039,0.89689954,0.128988788,0.115689984,0.083007813,0.15625,0.118164063,0.194335938,0.322265625,0.374023438,0.62890625,1.887695313,0.750976563,0.665039063
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:17,28,46.2,235,-8.948368899,-8.510856401,-9.778008076,0.809858166,-19.51645413,-9.758227065,0.35078038,4.486998072,2.430886343,0.675927572,6.78263909,-21.77864599,0.856076798,0.081344065,0.069636767,0.041992188,0.123046875,0.16015625,0.233398438,0.33203125,0.46484375,0.859375,2.534179688,1.271484375,2.255859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:17,28,46.2,1252,-7.264806588,-6.925648549,-9.221435043,1.242009761,-17.0136327,-8.506816348,0.227503434,3.169908524,3.132519333,0.942228768,3.651584585,-18.79615051,0.734576143,0.263657315,0.193676374,0.022460938,0.0078125,0.037109375,0.051757813,0.067382813,0.079101563,0.092773438,0.182617188,0.108398438,0.205078125,-2.112924631,7.44E-05,-9.014613238,-11.24143584,1.524136968,-22.06105108,-11.03052554,-1.832581464,0.28125,1.871135287,1.838522704,0.541515114,3.376994046,-23.48188862,0.952219807,0.246943123,0.235144133,0.079101563,0.090820313,0.182617188,0.20703125,0.109375,1.807617188,1.8203125,0.447265625,0.42578125,2.110351563
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:18,28,46.2,1770,-7.561587002,-7.243791239,-9.603925922,1.38231451,-17.88780302,-8.943901511,0.291480595,2.312545478,2.267466143,0.694486219,4.78485294,-17.95669969,0.807065428,0.311146017,0.251115194,0.004882813,0.084960938,0.111328125,0.215820313,0.24609375,1.083984375,1.078125,0.71484375,1.8359375,1.37890625,-2.641550665,0.000148042,-8.179468417,-11.54123676,1.643585065,-20.9231989,-10.46159945,-2.277267285,0.335118915,1.487958235,1.443614045,0.597074917,4.782343343,-24.44341424,0.929375006,0.236420608,0.219723404,0.112304688,0.176757813,1.083984375,1.078125,0.71484375,1.857421875,0.66015625,1.834960938,1.698242188,1.37890625
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:18,28,46.2,716,-6.670868347,-6.268021537,-7.793069306,1.069548781,-15.48083426,-7.740417128,0.519163991,3.994711424,3.704466473,0.783061523,6.98681322,-18.84878921,0.67798902,0.161825134,0.109715664,0.016601563,0.26953125,0.203125,0.140625,0.171875,0.419921875,0.573242188,0.536132813,0.59765625,0.693359375,-1.454470067,0.00020652,-7.891197515,-9.555163636,1.17625436,-19.32273462,-9.661367309,-2.463853241,0.28125,3.190806828,2.846380818,0.20717999,6.940640243,-24.09320032,0.86526576,0.172054252,0.148872653,0.079101563,0.271484375,0.170898438,0.328125,0.059570313,0.465820313,0.534179688,0.047851563,0.6953125,0.637695313
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:18,28,46.2,1751,-6.903167693,-6.422874224,-9.588324779,1.339746646,-16.48582868,-8.242914338,0.251945555,2.733604237,2.71083403,0.831904257,3.484192691,-18.8027359,0.699503985,0.243578646,0.170384234,0.01953125,0.006835938,0.033203125,0.046875,0.063476563,0.084960938,0.096679688,0.122070313,0.133789063,0.146484375,-1.579069323,0.000122505,-8.321496962,-11.41877439,1.417552978,-20.84982849,-10.42491424,-2.363209715,0.289800578,1.895653183,1.871384696,0.398742687,3.419486532,-22.17228479,0.91364393,0.28992859,0.264891497,0.083984375,0.09765625,0.109375,0.122070313,0.133789063,0.146484375,0.159179688,0.1953125,0.267578125,0.25390625
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:19,28,46.2,433,-9.179154019,-8.611227894,-10.24262199,0.901159857,-20.16062775,-10.08031388,0.246062746,2.273439889,2.240673947,0.728851018,5.910684242,-21.89125875,0.885196076,0.135526621,0.119967633,0.033203125,0.060546875,0.090820313,0.008789063,0.166015625,0.299804688,0.200195313,0.1328125,0.243164063,1.604492188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:19,28,46.2,1580,-6.772258308,-6.33017326,-9.031748527,1.258458527,-16.06143367,-8.030716835,0.29973947,2.831666355,2.812760173,0.79024722,4.084752389,-18.6179815,0.699057875,0.241848319,0.169065972,0.010742188,0.08984375,0.16796875,0.107421875,0.157226563,0.202148438,0.24609375,0.182617188,0.36328125,0.123046875,-1.533562609,0.000134886,-8.345474669,-10.5230407,1.312484981,-20.44713711,-10.22356855,-2.420368129,0.301364086,1.979772862,1.959298126,0.389349357,4.085976509,-23.5586375,0.90805015,0.273375846,0.248238978,0.090820313,0.081054688,0.16796875,0.158203125,0.106445313,0.201171875,0.248046875,0.182617188,0.365234375,0.12109375
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:19,28,46.2,322,-9.012392335,-8.583806544,-9.617220681,0.942323873,-19.90943242,-9.954716208,0.291480595,2.212760316,2.194562717,0.442477545,5.404948687,-21.73060119,0.866430558,0.108595052,0.094090071,0.022460938,0.084960938,0.1640625,0.255859375,0.354492188,0.48828125,0.4296875,0.2890625,1.00390625,0.658203125,-4.031504342,5.06E-05,-9.211127229,-10.98137615,1.137216117,-22.05890716,-11.02945358,NA,0.413398642,4.485864679,4.249187611,1.266403129,5.779129455,-23.971091,0.941080774,0.090887448,0.08553243,0.170898438,0.25,0.342773438,0.49609375,0.419921875,1.528320313,1.827148438,1.46484375,1.385742188,1.274414063
Drepanosiphum platanoidis,http://purl.obolibrary.org/obo/NCBITaxon_527648,19/06/2018 00:19,28,46.2,1556,-7.135860481,-6.619007011,-9.29976299,1.158753523,-16.58922801,-8.294614004,0.488140605,3.922426061,3.76873936,0.68701495,4.567348546,-18.57449761,0.706616478,0.282743233,0.199791028,0.008789063,0.024414063,0.0390625,0.23828125,0.052734375,0.076171875,0.16015625,0.099609375,0.087890625,0.115234375,-1.861541361,0.00010978,-8.454747988,-10.75851096,1.326932557,-20.88793768,-10.44396884,-1.531476371,0.488140605,2.735844933,2.586262834,0.775697333,4.479982545,-24.62835046,0.908217151,0.288835237,0.262325116,0.23828125,0.16015625,0.1015625,0.146484375,0.114257813,0.393554688,0.131835938,0.552734375,0.313476563,0.328125
